,Bitcoin,SnP 500
2019-11-19,8206.1455078125,3120.179931640625
2019-11-20,8027.26806640625,3108.4599609375
2019-11-21,7642.75,3103.5400390625
2019-11-22,7296.57763671875,3110.2900390625
2019-11-23,7397.796875,
2019-11-24,7047.9169921875,
2019-11-25,7146.1337890625,3133.639892578125
2019-11-26,7218.37109375,3140.52001953125
2019-11-27,7531.66357421875,3153.6298828125
2019-11-28,7463.10595703125,
2019-11-29,7761.24365234375,3140.97998046875
2019-11-30,7569.6298828125,
2019-12-01,7424.29248046875,
2019-12-02,7321.98828125,3113.8701171875
2019-12-03,7320.1455078125,3093.199951171875
2019-12-04,7252.03466796875,3112.760009765625
2019-12-05,7448.3076171875,3117.429931640625
2019-12-06,7546.99658203125,3145.909912109375
2019-12-07,7556.23779296875,
2019-12-08,7564.34521484375,
2019-12-09,7400.8994140625,3135.9599609375
2019-12-10,7278.11962890625,3132.52001953125
2019-12-11,7217.42724609375,3141.6298828125
2019-12-12,7243.13427734375,3168.570068359375
2019-12-13,7269.6845703125,3168.800048828125
2019-12-14,7124.673828125,
2019-12-15,7152.3017578125,
2019-12-16,6932.48046875,3191.449951171875
2019-12-17,6640.51513671875,3192.52001953125
2019-12-18,7276.802734375,3191.139892578125
2019-12-19,7202.84423828125,3205.3701171875
2019-12-20,7218.81640625,3221.219970703125
2019-12-21,7191.15869140625,
2019-12-22,7511.5888671875,
2019-12-23,7355.62841796875,3224.010009765625
2019-12-24,7322.5322265625,3223.3798828125
2019-12-25,7275.15576171875,
2019-12-26,7238.966796875,3239.909912109375
2019-12-27,7290.08837890625,3240.02001953125
2019-12-28,7317.990234375,
2019-12-29,7422.65283203125,
2019-12-30,7292.9951171875,3221.2900390625
2019-12-31,7193.59912109375,3230.780029296875
2020-01-01,7200.17431640625,
2020-01-02,6985.47021484375,3257.85009765625
2020-01-03,7344.88427734375,3234.85009765625
2020-01-04,7410.65673828125,
2020-01-05,7411.3173828125,
2020-01-06,7769.21923828125,3246.280029296875
2020-01-07,8163.6923828125,3237.179931640625
2020-01-08,8079.86279296875,3253.050048828125
2020-01-09,7879.0712890625,3274.699951171875
2020-01-10,8166.55419921875,3265.35009765625
2020-01-11,8037.53759765625,
2020-01-12,8192.494140625,
2020-01-13,8144.1943359375,3288.1298828125
2020-01-14,8827.7646484375,3283.14990234375
2020-01-15,8807.0107421875,3289.2900390625
2020-01-16,8723.7861328125,3316.81005859375
2020-01-17,8929.0380859375,3329.6201171875
2020-01-18,8942.80859375,
2020-01-19,8706.2451171875,
2020-01-20,8657.642578125,
2020-01-21,8745.89453125,3320.7900390625
2020-01-22,8680.8759765625,3321.75
2020-01-23,8406.515625,3325.5400390625
2020-01-24,8445.4345703125,3295.469970703125
2020-01-25,8367.84765625,
2020-01-26,8596.830078125,
2020-01-27,8909.8193359375,3243.6298828125
2020-01-28,9358.58984375,3276.239990234375
2020-01-29,9316.6298828125,3273.39990234375
2020-01-30,9508.9931640625,3283.659912109375
2020-01-31,9350.529296875,3225.52001953125
2020-02-01,9392.875,
2020-02-02,9344.365234375,
2020-02-03,9293.521484375,3248.919921875
2020-02-04,9180.962890625,3297.590087890625
2020-02-05,9613.423828125,3334.68994140625
2020-02-06,9729.8017578125,3345.780029296875
2020-02-07,9795.943359375,3327.7099609375
2020-02-08,9865.119140625,
2020-02-09,10116.673828125,
2020-02-10,9856.611328125,3352.090087890625
2020-02-11,10208.236328125,3357.75
2020-02-12,10326.0546875,3379.449951171875
2020-02-13,10214.3798828125,3373.93994140625
2020-02-14,10312.1162109375,3380.159912109375
2020-02-15,9889.4248046875,
2020-02-16,9934.43359375,
2020-02-17,9690.142578125,
2020-02-18,10141.99609375,3370.2900390625
2020-02-19,9633.38671875,3386.14990234375
2020-02-20,9608.4755859375,3373.22998046875
2020-02-21,9686.44140625,3337.75
2020-02-22,9663.181640625,
2020-02-23,9924.515625,
2020-02-24,9650.1748046875,3225.889892578125
2020-02-25,9341.705078125,3128.2099609375
2020-02-26,8820.5224609375,3116.389892578125
2020-02-27,8784.494140625,2978.760009765625
2020-02-28,8672.455078125,2954.219970703125
2020-02-29,8599.5087890625,
2020-03-01,8562.4541015625,
2020-03-02,8869.669921875,3090.22998046875
2020-03-03,8787.7861328125,3003.3701171875
2020-03-04,8755.24609375,3130.1201171875
2020-03-05,9078.7626953125,3023.93994140625
2020-03-06,9122.5458984375,2972.3701171875
2020-03-07,8909.9541015625,
2020-03-08,8108.1162109375,
2020-03-09,7923.64453125,2746.56005859375
2020-03-10,7909.7294921875,2882.22998046875
2020-03-11,7911.43017578125,2741.3798828125
2020-03-12,4970.7880859375,2480.639892578125
2020-03-13,5563.70703125,2711.02001953125
2020-03-14,5200.3662109375,
2020-03-15,5392.31494140625,
2020-03-16,5014.47998046875,2386.1298828125
2020-03-17,5225.62939453125,2529.18994140625
2020-03-18,5238.4384765625,2398.10009765625
2020-03-19,6191.19287109375,2409.389892578125
2020-03-20,6198.7783203125,2304.919921875
2020-03-21,6185.06640625,
2020-03-22,5830.2548828125,
2020-03-23,6416.31494140625,2237.39990234375
2020-03-24,6734.8037109375,2447.330078125
2020-03-25,6681.06298828125,2475.56005859375
2020-03-26,6716.4404296875,2630.070068359375
2020-03-27,6469.79833984375,2541.469970703125
2020-03-28,6242.19384765625,
2020-03-29,5922.04296875,
2020-03-30,6429.841796875,2626.64990234375
2020-03-31,6438.64453125,2584.590087890625
2020-04-01,6606.7763671875,2470.5
2020-04-02,6793.62451171875,2526.89990234375
2020-04-03,6733.38720703125,2488.64990234375
2020-04-04,6867.52734375,
2020-04-05,6791.12939453125,
2020-04-06,7271.78125,2663.679931640625
2020-04-07,7176.41455078125,2659.409912109375
2020-04-08,7334.0986328125,2749.97998046875
2020-04-09,7302.08935546875,2789.820068359375
2020-04-10,6865.4931640625,
2020-04-11,6859.0830078125,
2020-04-12,6971.091796875,
2020-04-13,6845.03759765625,2761.6298828125
2020-04-14,6842.427734375,2846.06005859375
2020-04-15,6642.10986328125,2783.360107421875
2020-04-16,7116.80419921875,2799.550048828125
2020-04-17,7096.1845703125,2874.56005859375
2020-04-18,7257.6650390625,
2020-04-19,7189.4248046875,
2020-04-20,6881.95849609375,2823.159912109375
2020-04-21,6880.3232421875,2736.56005859375
2020-04-22,7117.20751953125,2799.31005859375
2020-04-23,7429.724609375,2797.800048828125
2020-04-24,7550.90087890625,2836.739990234375
2020-04-25,7569.93603515625,
2020-04-26,7679.8671875,
2020-04-27,7795.60107421875,2878.47998046875
2020-04-28,7807.05859375,2863.389892578125
2020-04-29,8801.0380859375,2939.510009765625
2020-04-30,8658.5537109375,2912.429931640625
2020-05-01,8864.7666015625,2830.7099609375
2020-05-02,8988.5966796875,
2020-05-03,8897.46875,
2020-05-04,8912.654296875,2842.739990234375
2020-05-05,9003.0703125,2868.43994140625
2020-05-06,9268.76171875,2848.419921875
2020-05-07,9951.5185546875,2881.18994140625
2020-05-08,9842.666015625,2929.800048828125
2020-05-09,9593.896484375,
2020-05-10,8756.4306640625,
2020-05-11,8601.7958984375,2930.18994140625
2020-05-12,8804.4775390625,2870.1201171875
2020-05-13,9269.9873046875,2820.0
2020-05-14,9733.7216796875,2852.5
2020-05-15,9328.197265625,2863.699951171875
2020-05-16,9377.013671875,
2020-05-17,9670.7392578125,
2020-05-18,9726.5751953125,2953.909912109375
2020-05-19,9729.0380859375,2922.93994140625
2020-05-20,9522.9814453125,2971.610107421875
2020-05-21,9081.76171875,2948.510009765625
2020-05-22,9182.5771484375,2955.449951171875
2020-05-23,9209.287109375,
2020-05-24,8790.3681640625,
2020-05-25,8906.9345703125,
2020-05-26,8835.052734375,2991.77001953125
2020-05-27,9181.017578125,3036.1298828125
2020-05-28,9525.7509765625,3029.72998046875
2020-05-29,9439.1240234375,3044.31005859375
2020-05-30,9700.4140625,
2020-05-31,9461.05859375,
2020-06-01,10167.2685546875,3055.72998046875
2020-06-02,9529.8037109375,3080.820068359375
2020-06-03,9656.7177734375,3122.8701171875
2020-06-04,9800.63671875,3112.35009765625
2020-06-05,9665.533203125,3193.929931640625
2020-06-06,9653.6796875,
2020-06-07,9758.8525390625,
2020-06-08,9771.4892578125,3232.389892578125
2020-06-09,9795.7001953125,3207.179931640625
2020-06-10,9870.0947265625,3190.139892578125
2020-06-11,9321.78125,3002.10009765625
2020-06-12,9480.84375,3041.31005859375
2020-06-13,9475.27734375,
2020-06-14,9386.7880859375,
2020-06-15,9450.7021484375,3066.590087890625
2020-06-16,9538.0244140625,3124.739990234375
2020-06-17,9480.2548828125,3113.489990234375
2020-06-18,9411.8408203125,3115.340087890625
2020-06-19,9288.0185546875,3097.739990234375
2020-06-20,9332.3408203125,
2020-06-21,9303.6298828125,
2020-06-22,9648.7177734375,3117.860107421875
2020-06-23,9629.658203125,3131.2900390625
2020-06-24,9313.6103515625,3050.330078125
2020-06-25,9264.8134765625,3083.760009765625
2020-06-26,9162.91796875,3009.050048828125
2020-06-27,9045.390625,
2020-06-28,9143.58203125,
2020-06-29,9190.8544921875,3053.239990234375
2020-06-30,9137.9931640625,3100.2900390625
2020-07-01,9228.3251953125,3115.860107421875
2020-07-02,9123.41015625,3130.010009765625
2020-07-03,9087.3037109375,
2020-07-04,9132.48828125,
2020-07-05,9073.9423828125,
